Sales =
| sale_id | product_id | year | quantity | price |
| 1720    | 72         | 2168 | 16       | 6757  |
| 1721    | 15         | 1873 | 23       | 7151  |
| 1722    | 42         | 1858 | 83       | 1383  |
| 1723    | 33         | 1990 | 40       | 6794  |
| 1724    | 14         | 2137 | 36       | 5689  |
| 1725    | 69         | 2017 | 7        | 7950  |
| 1726    | 48         | 2199 | 69       | 9823  |
| 1727    | 17         | 1934 | 46       | 2219  |
| 1728    | 39         | 1829 | 15       | 7439  |
| 1729    | 7          | 2111 | 97       | 8998  |
| 1730    | 75         | 2110 | 44       | 9620  |
| 1731    | 16         | 2001 | 23       | 7534  |
| 1732    | 37         | 1809 | 56       | 8274  |
| 1733    | 6          | 1826 | 65       | 480   |
| 1734    | 51         | 1974 | 14       | 5603  |
| 1735    | 33         | 1858 | 13       | 5865  |
| 1736    | 49         | 1946 | 7        | 4926  |
| 1737    | 49         | 1968 | 2        | 3374  |
| 1738    | 76         | 1990 | 92       | 9642  |
| 1739    | 70         | 1909 | 79       | 7532  |
| 1740    | 7          | 2041 | 47       | 8608  |
| 1741    | 17         | 1825 | 89       | 9620  |
| 1742    | 26         | 1983 | 92       | 4475  |
| 1743    | 13         | 1865 | 36       | 332   |
| 1744    | 48         | 1841 | 56       | 3413  |
| 1745    | 19         | 2057 | 54       | 9004  |
| 1746    | 61         | 2086 | 3        | 8115  |
| 1747    | 74         | 2142 | 13       | 258   |
| 1748    | 34         | 1980 | 64       | 4263  |
| 1749    | 21         | 2194 | 55       | 5408  |
| 1750    | 47         | 1975 | 60       | 8365  |
| 1751    | 32         | 1974 | 72       | 1785  |
| 1752    | 30         | 2124 | 83       | 9535  |
| 1753    | 16         | 2167 | 77       | 3135  |
| 1754    | 36         | 2111 | 42       | 6114  |
| 1755    | 3          | 1948 | 96       | 4841  |
| 1756    | 15         | 1886 | 86       | 1974  |
| 1757    | 60         | 1927 | 61       | 5113  |
| 1758    | 54         | 1891 | 83       | 5674  |
| 1759    | 12         | 2186 | 30       | 9861  |
| 1760    | 48         | 1841 | 83       | 1738  |
| 1761    | 74         | 1828 | 81       | 1148  |
| 1762    | 72         | 1804 | 69       | 6586  |
| 1763    | 72         | 1894 | 88       | 2825  |
| 1764    | 57         | 1802 | 62       | 1073  |
| 1765    | 67         | 2057 | 42       | 8168  |
| 1766    | 22         | 1899 | 73       | 7303  |
| 1767    | 9          | 2098 | 35       | 4315  |
| 1768    | 47         | 2134 | 92       | 3897  |
| 1769    | 62         | 2046 | 98       | 1819  |
| 1770    | 52         | 2045 | 91       | 7610  |
| 1771    | 2          | 2031 | 95       | 3484  |
| 1772    | 56         | 2103 | 58       | 3308  |
| 1773    | 12         | 1944 | 53       | 2759  |
| 1774    | 59         | 2082 | 67       | 5694  |
| 1775    | 76         | 2104 | 28       | 3693  |
| 1776    | 55         | 1923 | 79       | 9882  |
| 1777    | 11         | 2176 | 85       | 1354  |
| 1778    | 46         | 2163 | 22       | 9833  |
| 1779    | 77         | 1935 | 76       | 9480  |
| 1780    | 53         | 2112 | 55       | 2708  |
| 1781    | 75         | 2158 | 16       | 7924  |
| 1782    | 66         | 2032 | 95       | 5240  |
| 1783    | 10         | 1915 | 47       | 3196  |
| 1784    | 65         | 2107 | 71       | 8502  |
| 1785    | 72         | 2053 | 59       | 4560  |
| 1786    | 42         | 1854 | 94       | 3183  |
| 1787    | 33         | 2010 | 59       | 1119  |
| 1788    | 47         | 1828 | 93       | 4315  |
| 1789    | 11         | 2174 | 74       | 3110  |
| 1790    | 35         | 2168 | 37       | 3736  |
| 1791    | 25         | 1821 | 35       | 4820  |
| 1792    | 64         | 1966 | 9        | 1443  |
| 1793    | 34         | 2192 | 84       | 2602  |
| 1794    | 64         | 2099 | 59       | 2792  |
| 1795    | 44         | 1971 | 12       | 8084  |
| 1796    | 63         | 1805 | 5        | 5105  |
| 1797    | 16         | 2193 | 20       | 7405  |
| 1798    | 35         | 1992 | 85       | 9767  |
| 1799    | 7          | 2033 | 62       | 6355  |
| 1800    | 65         | 1988 | 65       | 1669  |
| 1801    | 12         | 2121 | 56       | 3725  |
| 1802    | 60         | 2103 | 90       | 3548  |
| 1803    | 77         | 2067 | 92       | 9972  |
| 1804    | 1          | 1860 | 95       | 6468  |
| 1805    | 30         | 1908 | 25       | 3760  |
| 1806    | 7          | 2085 | 86       | 6844  |
| 1807    | 25         | 2072 | 68       | 2981  |
| 1808    | 61         | 1815 | 14       | 9530  |
| 1809    | 20         | 1934 | 61       | 5886  |
| 1810    | 49         | 2189 | 89       | 9748  |
| 1811    | 67         | 1909 | 66       | 503   |
| 1812    | 34         | 2154 | 15       | 387   |
| 1813    | 16         | 1895 | 55       | 6229  |
| 1814    | 17         | 2063 | 50       | 2139  |
| 1815    | 53         | 1912 | 6        | 5841  |
| 1816    | 68         | 2088 | 68       | 7841  |
| 1817    | 2          | 2029 | 45       | 3283  |
| 1818    | 9          | 2097 | 27       | 2061  |
| 1819    | 70         | 1928 | 59       | 1095  |
| 1820    | 18         | 2109 | 62       | 8073  |
| 1821    | 27         | 1963 | 9        | 1724  |
| 1822    | 75         | 2025 | 47       | 770   |
| 1823    | 1          | 1953 | 35       | 2644  |
| 1824    | 14         | 1820 | 35       | 142   |
| 1825    | 70         | 2164 | 84       | 8336  |
| 1826    | 12         | 2184 | 31       | 328   |
| 1827    | 20         | 1947 | 84       | 2869  |
| 1828    | 57         | 2037 | 70       | 1161  |
| 1829    | 75         | 2075 | 98       | 3022  |
| 1830    | 50         | 2166 | 91       | 8392  |
| 1831    | 31         | 2116 | 28       | 1594  |
| 1832    | 77         | 1876 | 75       | 1506  |
| 1833    | 61         | 1865 | 91       | 6550  |
| 1834    | 10         | 1883 | 42       | 7243  |
| 1835    | 47         | 2143 | 96       | 9756  |
| 1836    | 49         | 2196 | 47       | 3335  |
| 1837    | 73         | 2054 | 97       | 468   |
| 1838    | 50         | 1881 | 16       | 7608  |
| 1839    | 16         | 1973 | 81       | 706   |
| 1840    | 58         | 1835 | 48       | 8412  |
| 1841    | 21         | 2175 | 30       | 6087  |
| 1842    | 16         | 2193 | 96       | 3894  |
| 1843    | 5          | 1846 | 3        | 9347  |
| 1844    | 32         | 1825 | 30       | 6549  |
| 1845    | 12         | 1935 | 83       | 7271  |
| 1846    | 17         | 1921 | 94       | 809   |
| 1847    | 63         | 2155 | 35       | 5821  |
| 1848    | 2          | 1804 | 29       | 802   |
| 1849    | 41         | 1810 | 45       | 9873  |
| 1850    | 26         | 2155 | 54       | 1019  |
| 1851    | 21         | 2107 | 1        | 3777  |
| 1852    | 5          | 2064 | 16       | 4339  |
| 1853    | 11         | 1867 | 24       | 5498  |
| 1854    | 48         | 2149 | 70       | 2199  |
| 1855    | 22         | 2036 | 28       | 9751  |
| 1856    | 70         | 1840 | 21       | 9339  |
| 1857    | 22         | 2136 | 10       | 4582  |
| 1858    | 63         | 1829 | 32       | 6782  |
| 1859    | 21         | 2032 | 67       | 3864  |
| 1860    | 69         | 1801 | 2        | 9908  |
| 1861    | 67         | 1815 | 19       | 9298  |
| 1862    | 62         | 2196 | 35       | 1784  |
| 1863    | 64         | 2096 | 73       | 7784  |
| 1864    | 56         | 2009 | 36       | 4396  |
| 1865    | 71         | 2184 | 2        | 7203  |
| 1866    | 22         | 2005 | 13       | 7711  |
| 1867    | 32         | 1933 | 86       | 1582  |
| 1868    | 21         | 1939 | 49       | 2424  |
| 1869    | 76         | 2081 | 74       | 7521  |
| 1870    | 77         | 2010 | 52       | 5544  |
| 1871    | 72         | 2136 | 49       | 9934  |
| 1872    | 30         | 1911 | 89       | 2631  |
| 1873    | 19         | 1926 | 55       | 806   |
| 1874    | 29         | 1998 | 38       | 7112  |
| 1875    | 17         | 1932 | 61       | 4728  |
| 1876    | 25         | 1881 | 75       | 8993  |
| 1877    | 38         | 1988 | 5        | 9597  |
| 1878    | 8          | 1995 | 55       | 6617  |
| 1879    | 2          | 2171 | 66       | 1943  |
| 1880    | 29         | 2102 | 19       | 3921  |
| 1881    | 19         | 1820 | 28       | 3426  |
| 1882    | 20         | 1997 | 20       | 5226  |
| 1883    | 59         | 2021 | 49       | 8788  |
| 1884    | 35         | 1946 | 97       | 4794  |
| 1885    | 52         | 1973 | 93       | 9169  |
| 1886    | 55         | 2122 | 27       | 1773  |
| 1887    | 47         | 1951 | 11       | 9701  |
| 1888    | 28         | 1881 | 7        | 3034  |
| 1889    | 15         | 2055 | 54       | 4517  |
| 1890    | 76         | 2144 | 6        | 7436  |
| 1891    | 30         | 2003 | 34       | 4402  |
| 1892    | 59         | 1993 | 58       | 5004  |
| 1893    | 3          | 2175 | 75       | 9330  |
| 1894    | 25         | 1841 | 58       | 4990  |
| 1895    | 36         | 1873 | 15       | 3581  |
| 1896    | 17         | 1963 | 81       | 5616  |
| 1897    | 39         | 2025 | 99       | 1431  |
| 1898    | 59         | 1846 | 96       | 7813  |
| 1899    | 36         | 2069 | 4        | 5730  |
| 1900    | 40         | 2161 | 19       | 5826  |
| 1901    | 3          | 1877 | 68       | 4547  |
| 1902    | 72         | 2178 | 97       | 5944  |
| 1903    | 52         | 1962 | 35       | 1597  |
| 1904    | 7          | 2054 | 40       | 725   |
| 1905    | 50         | 2170 | 13       | 8365  |
| 1906    | 51         | 1847 | 96       | 5932  |
| 1907    | 1          | 1982 | 95       | 7055  |
| 1908    | 65         | 2133 | 73       | 8289  |
| 1909    | 33         | 1831 | 52       | 5905  |
| 1910    | 57         | 2144 | 100      | 9422  |
| 1911    | 76         | 2015 | 29       | 973   |
| 1912    | 21         | 1976 | 24       | 1206  |
| 1913    | 30         | 1959 | 5        | 3713  |
| 1914    | 50         | 1832 | 15       | 3144  |
| 1915    | 32         | 1860 | 66       | 8498  |
| 1916    | 37         | 2078 | 18       | 5418  |
| 1917    | 32         | 2063 | 25       | 3267  |
| 1918    | 59         | 2136 | 53       | 3214  |
| 1919    | 23         | 1994 | 16       | 3328  |
| 1920    | 16         | 2113 | 9        | 4610  |
| 1921    | 56         | 2008 | 44       | 6632  |
| 1922    | 63         | 1804 | 100      | 6017  |
| 1923    | 68         | 1962 | 93       | 189   |
| 1924    | 17         | 1929 | 38       | 3012  |
| 1925    | 72         | 2159 | 4        | 1312  |
| 1926    | 37         | 2104 | 52       | 5535  |
| 1927    | 19         | 1917 | 40       | 6108  |
| 1928    | 51         | 1933 | 60       | 4028  |
| 1929    | 52         | 2036 | 85       | 478   |
| 1930    | 11         | 1934 | 15       | 5421  |
| 1931    | 76         | 2098 | 74       | 1899  |
| 1932    | 36         | 2135 | 83       | 6517  |
| 1933    | 4          | 1999 | 86       | 5540  |
| 1934    | 32         | 1996 | 19       | 8809  |
| 1935    | 74         | 1937 | 13       | 6727  |
| 1936    | 37         | 1864 | 90       | 9530  |
| 1937    | 49         | 2039 | 56       | 1438  |
| 1938    | 41         | 1932 | 13       | 9940  |
| 1939    | 32         | 2027 | 5        | 7537  |
| 1940    | 29         | 1832 | 96       | 9473  |
| 1941    | 1          | 1906 | 71       | 304   |
| 1942    | 1          | 1802 | 30       | 3797  |
| 1943    | 16         | 2184 | 21       | 1139  |
| 1944    | 50         | 1988 | 3        | 6451  |
| 1945    | 50         | 2022 | 50       | 4317  |
| 1946    | 31         | 1980 | 44       | 1152  |
| 1947    | 77         | 2052 | 54       | 2627  |
| 1948    | 23         | 1912 | 89       | 9705  |
| 1949    | 76         | 2014 | 98       | 2922  |
| 1950    | 38         | 1801 | 22       | 2712  |
| 1951    | 5          | 2164 | 84       | 4994  |
| 1952    | 41         | 1885 | 27       | 1074  |
| 1953    | 59         | 1841 | 32       | 4081  |
| 1954    | 77         | 2006 | 50       | 7178  |
| 1955    | 66         | 2001 | 79       | 9370  |
| 1956    | 48         | 1935 | 19       | 3256  |
| 1957    | 73         | 1976 | 25       | 7846  |
| 1958    | 61         | 2061 | 25       | 9307  |
| 1959    | 23         | 2108 | 1        | 5398  |
| 1960    | 14         | 2167 | 57       | 1867  |
| 1961    | 77         | 2038 | 77       | 7462  |
| 1962    | 9          | 1946 | 82       | 7317  |
| 1963    | 14         | 1861 | 5        | 1898  |
| 1964    | 43         | 1875 | 73       | 7026  |
| 1965    | 20         | 1913 | 73       | 779   |
| 1966    | 22         | 1804 | 11       | 5118  |
| 1967    | 24         | 2049 | 81       | 2134  |
| 1968    | 66         | 1931 | 53       | 8711  |
| 1969    | 33         | 1815 | 59       | 4475  |
| 1970    | 38         | 1958 | 96       | 5139  |
| 1971    | 18         | 1938 | 16       | 3957  |
| 1972    | 68         | 2107 | 11       | 6743  |
| 1973    | 53         | 2145 | 88       | 645   |
| 1974    | 77         | 2172 | 82       | 4308  |
| 1975    | 75         | 1849 | 45       | 3491  |
| 1976    | 5          | 2149 | 60       | 9733  |
| 1977    | 76         | 1995 | 40       | 3403  |
| 1978    | 6          | 2030 | 77       | 2034  |
| 1979    | 18         | 2083 | 74       | 7308  |
| 1980    | 64         | 2192 | 100      | 6649  |
| 1981    | 48         | 1861 | 100      | 5871  |
| 1982    | 25         | 2116 | 53       | 6241  |
| 1983    | 69         | 1937 | 100      | 7791  |
| 1984    | 15         | 2100 | 46       | 2281  |
| 1985    | 43         | 1993 | 25       | 6556  |
| 1986    | 69         | 1845 | 14       | 5482  |
| 1987    | 51         | 2006 | 39       | 8930  |
| 1988    | 49         | 1940 | 1        | 5913  |
| 1989    | 30         | 1853 | 14       | 8883  |
| 1990    | 24         | 2199 | 88       | 9614  |
| 1991    | 75         | 2049 | 24       | 7116  |
| 1992    | 5          | 2010 | 84       | 2819  |
| 1993    | 58         | 1943 | 39       | 8057  |
| 1994    | 76         | 1830 | 84       | 7682  |
| 1995    | 4          | 1964 | 81       | 7138  |
| 1996    | 28         | 1931 | 71       | 1749  |
| 1997    | 10         | 2048 | 93       | 5022  |
| 1998    | 25         | 2189 | 10       | 1170  |
| 1999    | 35         | 2155 | 9        | 1167  |
| 2000    | 10         | 1837 | 44       | 8974  |

Product =
| product_id | product_name |
| ---------- | ------------ |
| 1          | SKuaAGV      |
| 2          | HB           |
| 3          | Pogrw        |
| 4          | TBSaUh       |
| 5          | aGmXuCuvIV   |
| 6          | V            |
| 7          | mrQldWiH     |
| 8          | IuQfZ        |
| 9          | qtQ          |
| 10         | GBFT         |
| 11         | ZpH          |
| 12         | cbOy         |
| 13         | buqCvXPcP    |
| 14         | OKft         |
| 15         | vmIYn        |
| 16         | QXpV         |
| 17         | dHkrLGUI     |
| 18         | YDfJqzRQw    |
| 19         | muIwdLo      |
| 20         | EZlj         |
| 21         | WuDlkfq      |
| 22         | olQAH        |
| 23         | EKqUaI       |
| 24         | pbwhnNEZxX   |
| 25         | myNPSykeqi   |
| 26         | Rh           |
| 27         | yMRam        |
| 28         | KMotefQRG    |
| 29         | SQCZfzZ      |
| 30         | OLMwIG       |
| 31         | QB           |
| 32         | LyxpxBeFu    |
| 33         | TiTFbbt      |
| 34         | clWl         |
| 35         | SlxaNH       |
| 36         | sdZu         |
| 37         | qm           |
| 38         | JUiGn        |
| 39         | dYcqkM       |
| 40         | ueUUJp       |
| 41         | laa          |
| 42         | kTBQNXj      |
| 43         | EihqeixTnl   |
| 44         | fsBDii       |
| 45         | gcFt         |
| 46         | vGrBAH       |
| 47         | eDSO         |
| 48         | WSoQobwrr    |
| 49         | mvQJAyQmP    |
| 50         | frESPXn      |
| 51         | oXSbIiZ      |
| 52         | pqsxeT       |
| 53         | NghMz        |
| 54         | tOJV         |
| 55         | PY           |
| 56         | R            |
| 57         | NSQUeiT      |
| 58         | vuByNux      |
| 59         | OZX          |
| 60         | WhyrMgZQXO   |
| 61         | uFBwkQp      |
| 62         | b            |
| 63         | SVudaM       |
| 64         | jP           |
| 65         | UKyjgusPtK   |
| 66         | gRTzlG       |
| 67         | CvhdBEFC     |
| 68         | JON          |
| 69         | SbOCKOfnN    |
| 70         | mOdnj        |
| 71         | bKdYO        |
| 72         | CA           |
| 73         | RsY          |
| 74         | eRsYM        |
| 75         | MHVnOrw      |
| 76         | HDSxZ        |
| 77         | vjWklx       |

Expected =
| product_id | first_year | quantity | price |
| ---------- | ---------- | -------- | ----- |
| 51         | 1807       | 36       | 1415  |
| 64         | 1803       | 70       | 7942  |
| 34         | 1804       | 53       | 5393  |
| 14         | 1805       | 53       | 6896  |
| 67         | 1803       | 60       | 1088  |
| 59         | 1838       | 88       | 4320  |
| 70         | 1821       | 61       | 7062  |
| 74         | 1819       | 53       | 5884  |
| 43         | 1852       | 81       | 3915  |
| 76         | 1822       | 8        | 7611  |
| 35         | 1833       | 5        | 9880  |
| 52         | 1809       | 24       | 8586  |
| 32         | 1809       | 55       | 7468  |
| 44         | 1844       | 49       | 2156  |
| 71         | 1814       | 17       | 1314  |
| 12         | 1816       | 53       | 4480  |
| 30         | 1814       | 68       | 9243  |
| 7          | 1852       | 49       | 2030  |
| 24         | 1813       | 36       | 3084  |
| 27         | 1803       | 12       | 6303  |
| 68         | 1833       | 40       | 4394  |
| 36         | 1804       | 63       | 8080  |
| 40         | 1807       | 74       | 5555  |
| 5          | 1821       | 14       | 7885  |
| 15         | 1809       | 7        | 8955  |
| 6          | 1801       | 34       | 4392  |
| 4          | 1804       | 10       | 3599  |
| 26         | 1801       | 92       | 1107  |
| 45         | 1816       | 42       | 4303  |
| 48         | 1810       | 58       | 7509  |
| 18         | 1800       | 45       | 5886  |
| 34         | 1804       | 27       | 3767  |
| 28         | 1807       | 95       | 567   |
| 47         | 1805       | 78       | 9267  |
| 16         | 1806       | 21       | 353   |
| 46         | 1835       | 59       | 2807  |
| 21         | 1819       | 93       | 5160  |
| 11         | 1837       | 11       | 7867  |
| 49         | 1800       | 13       | 404   |
| 56         | 1871       | 58       | 8224  |
| 8          | 1807       | 36       | 2177  |
| 66         | 1800       | 71       | 2612  |
| 41         | 1808       | 96       | 5713  |
| 10         | 1835       | 80       | 2323  |
| 19         | 1817       | 44       | 8924  |
| 20         | 1809       | 66       | 1549  |
| 39         | 1806       | 32       | 8377  |
| 31         | 1801       | 2        | 4150  |
| 50         | 1808       | 26       | 4078  |
| 62         | 1801       | 53       | 6127  |
| 73         | 1804       | 90       | 8534  |
| 58         | 1810       | 99       | 6416  |
| 55         | 1802       | 53       | 8788  |
| 29         | 1803       | 25       | 3990  |
| 13         | 1810       | 76       | 3166  |
| 42         | 1843       | 81       | 6772  |
| 54         | 1838       | 79       | 656   |
| 9          | 1804       | 94       | 3374  |
| 15         | 1809       | 51       | 4389  |
| 3          | 1859       | 76       | 1208  |
| 62         | 1801       | 8        | 3450  |
| 77         | 1829       | 73       | 7020  |
| 65         | 1846       | 19       | 7063  |
| 23         | 1800       | 5        | 5104  |
| 1          | 1802       | 67       | 1888  |
| 53         | 1800       | 25       | 1165  |
| 60         | 1802       | 34       | 9574  |
| 25         | 1808       | 59       | 2234  |
| 37         | 1809       | 56       | 8274  |
| 17         | 1825       | 89       | 9620  |
| 72         | 1804       | 69       | 6586  |
| 57         | 1802       | 62       | 1073  |
| 61         | 1815       | 14       | 9530  |
| 2          | 1804       | 29       | 802   |
| 69         | 1801       | 2        | 9908  |
| 63         | 1804       | 100      | 6017  |
| 1          | 1802       | 30       | 3797  |
| 38         | 1801       | 22       | 2712  |
| 22         | 1804       | 11       | 5118  |
| 33         | 1815       | 59       | 4475  |
| 75         | 1849       | 45       | 3491  |
